sale_id,sale_date,channel,store_code,sku,product_line,garment,gender,quantity,unit_price,discount_pct,revenue
SL-001721,2026-01-04,online,,ZCRTW-SS-XL-B0,ZavaCore Field Pro,Top,Womens,5,45.7,0,228.5
SL-001722,2026-01-04,online,,ZCRPW-AP-S-B0,ZavaCore Field Pro,Pants,Womens,5,57.61,0.2,230.44
SL-001723,2026-01-04,online,,ZCEPW-AP-XL-CS,ZavaCore Field Elite,Pants,Womens,3,104.29,0,312.87
SL-001724,2026-01-04,online,,ZCRSY-AS-S-T0,ZavaCore Field Pro,Shorts,Youth,2,33.58,0,67.16
SL-001725,2026-01-04,online,,ZCCSW-AS-M-CS,ZavaCore Field Core,Shorts,Womens,5,31.19,0.2,124.76
SL-001726,2026-01-04,online,,ZCPSY-AS-M-T0,ZavaCore Field Premium,Shorts,Youth,5,43.75,0,218.75
SL-001727,2026-01-04,store,ST-MIA,ZCEPW-AP-XL-CS,ZavaCore Field Elite,Pants,Womens,3,104.29,0,312.87
SL-001728,2026-01-05,store,ST-CHI,ZCCTY-SS-S-B0,ZavaCore Field Core,Top,Youth,3,31.04,0,93.12
SL-001729,2026-01-05,online,,ZCETY-SS-L-CS,ZavaCore Field Elite,Top,Youth,1,67.96,0,67.96
SL-001730,2026-01-05,online,,ZCPPW-AP-L-T0,ZavaCore Field Premium,Pants,Womens,1,75.61,0,75.61
SL-001731,2026-01-05,online,,ZCCSY-AS-M-B0,ZavaCore Field Core,Shorts,Youth,1,25.31,0.1,22.78
SL-001732,2026-01-05,store,ST-AUS,ZCPSY-AS-XL-CS,ZavaCore Field Premium,Shorts,Youth,1,44.26,0,44.26
SL-001733,2026-01-05,online,,ZCCSW-AS-L-RR,ZavaCore Field Core,Shorts,Womens,2,31.11,0.2,49.78
SL-001734,2026-01-05,store,ST-MIA,ZCCTW-SS-M-B0,ZavaCore Field Core,Top,Womens,2,34.9,0.2,55.84
SL-001735,2026-01-06,online,,ZCCSW-AS-XL-T0,ZavaCore Field Core,Shorts,Womens,1,29.97,0,29.97
SL-001736,2026-01-06,store,ST-AUS,ZCETM-LS-M-T0,ZavaCore Field Elite,Top,Mens,4,76.02,0.2,243.26
SL-001737,2026-01-06,online,,ZCCPY-AP-L-RR,ZavaCore Field Core,Pants,Youth,3,36.8,0.2,88.32
SL-001738,2026-01-06,online,,ZCEPW-AP-XL-RR,ZavaCore Field Elite,Pants,Womens,1,103.75,0.1,93.38
SL-001739,2026-01-06,online,,ZCESY-AS-M-T0,ZavaCore Field Elite,Shorts,Youth,4,59.13,0.2,189.22
SL-001740,2026-01-06,online,,ZCESM-AS-S-CS,ZavaCore Field Elite,Shorts,Mens,2,70.7,0.2,113.12
SL-001741,2026-01-06,online,,ZCESY-AS-S-CS,ZavaCore Field Elite,Shorts,Youth,5,59.31,0,296.55
SL-001742,2026-01-06,online,,ZCRSY-AS-S-T0,ZavaCore Field Pro,Shorts,Youth,4,33.58,0,134.32
SL-001743,2026-01-06,online,,ZCCPM-AP-M-B0,ZavaCore Field Core,Pants,Mens,2,47.98,0.1,86.36
SL-001744,2026-01-06,store,ST-AUS,ZCPSW-AS-M-RR,ZavaCore Field Premium,Shorts,Womens,3,52.47,0,157.41
SL-001745,2026-01-06,store,ST-CHI,ZCRPM-AP-S-B0,ZavaCore Field Pro,Pants,Mens,1,58.03,0,58.03
SL-001746,2026-01-07,store,ST-CHI,ZCRPM-AP-XL-T0,ZavaCore Field Pro,Pants,Mens,1,59.84,0,59.84
SL-001747,2026-01-07,store,ST-AUS,ZCPPM-AP-XL-T0,ZavaCore Field Premium,Pants,Mens,4,82.2,0.2,263.04
SL-001748,2026-01-07,online,,ZCCPM-AP-L-T0,ZavaCore Field Core,Pants,Mens,4,44.43,0,177.72
SL-001749,2026-01-07,online,,ZCCPM-AP-M-RR,ZavaCore Field Core,Pants,Mens,2,45.03,0,90.06
SL-001750,2026-01-07,store,ST-AUS,ZCESM-AS-S-T0,ZavaCore Field Elite,Shorts,Mens,3,62.73,0,188.19
SL-001751,2026-01-07,online,,ZCCPW-AP-L-CS,ZavaCore Field Core,Pants,Womens,2,47.03,0,94.06
SL-001752,2026-01-07,online,,ZCPPW-AP-M-CS,ZavaCore Field Premium,Pants,Womens,1,77.04,0,77.04
SL-001753,2026-01-07,online,,ZCCTY-LS-M-RR,ZavaCore Field Core,Top,Youth,5,30.85,0,154.25
SL-001754,2026-01-07,store,ST-MIA,ZCETY-SS-M-B0,ZavaCore Field Elite,Top,Youth,1,62.89,0,62.89
SL-001755,2026-01-07,store,ST-CHI,ZCPSY-AS-M-B0,ZavaCore Field Premium,Shorts,Youth,1,46.73,0.1,42.06
SL-001756,2026-01-07,online,,ZCESM-AS-XL-B0,ZavaCore Field Elite,Shorts,Mens,2,69.96,0,139.92
SL-001757,2026-01-07,online,,ZCPTY-SS-L-CS,ZavaCore Field Premium,Top,Youth,2,49.89,0,99.78
SL-001758,2026-01-07,online,,ZCRTW-LS-XL-T0,ZavaCore Field Pro,Top,Womens,2,46.5,0.2,74.4
SL-001759,2026-01-08,online,,ZCPPM-AP-S-RR,ZavaCore Field Premium,Pants,Mens,3,81.85,0.1,220.99
SL-001760,2026-01-08,store,ST-MIA,ZCESY-AS-S-T0,ZavaCore Field Elite,Shorts,Youth,3,58.18,0,174.54
SL-001761,2026-01-08,online,,ZCESW-AS-XL-CS,ZavaCore Field Elite,Shorts,Womens,4,68.65,0.1,247.14
SL-001762,2026-01-08,online,,ZCESY-AS-XL-CS,ZavaCore Field Elite,Shorts,Youth,4,56.99,0,227.96
SL-001763,2026-01-08,online,,ZCPTM-LS-S-T0,ZavaCore Field Premium,Top,Mens,2,61.61,0,123.22
SL-001764,2026-01-08,online,,ZCESW-AS-M-CS,ZavaCore Field Elite,Shorts,Womens,4,68.81,0.2,220.19
SL-001765,2026-01-08,online,,ZCESY-AS-L-CS,ZavaCore Field Elite,Shorts,Youth,1,59.39,0,59.39
SL-001766,2026-01-08,online,,ZCCPW-AP-M-B0,ZavaCore Field Core,Pants,Womens,5,47.7,0.2,190.8
SL-001767,2026-01-08,online,,ZCESY-AS-M-CS,ZavaCore Field Elite,Shorts,Youth,4,57.94,0,231.76
SL-001768,2026-01-08,online,,ZCPSY-AS-L-B0,ZavaCore Field Premium,Shorts,Youth,2,44.75,0.2,71.6
SL-001769,2026-01-08,online,,ZCESM-AS-S-RR,ZavaCore Field Elite,Shorts,Mens,4,63.67,0,254.68
SL-001770,2026-01-08,online,,ZCRPY-AP-XL-CS,ZavaCore Field Pro,Pants,Youth,5,51.64,0.2,206.56
SL-001771,2026-01-08,store,ST-AUS,ZCRPY-AP-M-T0,ZavaCore Field Pro,Pants,Youth,5,53.59,0,267.95
SL-001772,2026-01-09,store,ST-CHI,ZCRPY-AP-S-T0,ZavaCore Field Pro,Pants,Youth,3,52.35,0,157.05
SL-001773,2026-01-09,online,,ZCPSW-AS-XL-RR,ZavaCore Field Premium,Shorts,Womens,1,48.65,0.2,38.92
SL-001774,2026-01-09,online,,ZCCTY-LS-M-T0,ZavaCore Field Core,Top,Youth,1,30.38,0,30.38
SL-001775,2026-01-09,online,,ZCEPW-AP-XL-T0,ZavaCore Field Elite,Pants,Womens,1,95.22,0.1,85.7
SL-001776,2026-01-09,online,,ZCCSW-AS-L-B0,ZavaCore Field Core,Shorts,Womens,2,31.92,0,63.84
SL-001777,2026-01-09,online,,ZCCPW-AP-M-RR,ZavaCore Field Core,Pants,Womens,1,47.38,0.2,37.9
SL-001778,2026-01-09,online,,ZCRTY-SS-XL-B0,ZavaCore Field Pro,Top,Youth,5,39.94,0,199.7
SL-001779,2026-01-09,online,,ZCPTM-LS-XL-T0,ZavaCore Field Premium,Top,Mens,3,63.2,0,189.6
SL-001780,2026-01-09,online,,ZCESY-AS-M-T0,ZavaCore Field Elite,Shorts,Youth,4,59.13,0.1,212.87
SL-001781,2026-01-09,online,,ZCRTW-LS-XL-RR,ZavaCore Field Pro,Top,Womens,4,43.75,0,175.0
SL-001782,2026-01-09,online,,ZCPPM-AP-XL-RR,ZavaCore Field Premium,Pants,Mens,1,79.81,0,79.81
SL-001783,2026-01-10,online,,ZCRPW-AP-M-B0,ZavaCore Field Pro,Pants,Womens,3,58.14,0,174.42
SL-001784,2026-01-10,online,,ZCPTY-LS-XL-T0,ZavaCore Field Premium,Top,Youth,4,52.52,0,210.08
SL-001785,2026-01-10,store,ST-MIA,ZCESM-AS-L-T0,ZavaCore Field Elite,Shorts,Mens,5,66.51,0,332.55
SL-001786,2026-01-10,online,,ZCRPW-AP-XL-CS,ZavaCore Field Pro,Pants,Womens,1,61.91,0,61.91
SL-001787,2026-01-10,online,,ZCCTY-LS-S-T0,ZavaCore Field Core,Top,Youth,2,30.69,0.2,49.1
SL-001788,2026-01-10,online,,ZCRTM-LS-XL-T0,ZavaCore Field Pro,Top,Mens,5,43.92,0.2,175.68
SL-001789,2026-01-10,store,ST-CHI,ZCESW-AS-M-T0,ZavaCore Field Elite,Shorts,Womens,4,64.12,0.1,230.83
SL-001790,2026-01-10,online,,ZCPSM-AS-XL-B0,ZavaCore Field Premium,Shorts,Mens,2,54.21,0.1,97.58
SL-001791,2026-01-10,online,,ZCRTY-LS-M-T0,ZavaCore Field Pro,Top,Youth,4,40.3,0.2,128.96
SL-001792,2026-01-10,online,,ZCETY-SS-L-B0,ZavaCore Field Elite,Top,Youth,1,67.24,0,67.24
SL-001793,2026-01-10,store,ST-CHI,ZCCSY-AS-M-B0,ZavaCore Field Core,Shorts,Youth,1,25.31,0,25.31
SL-001794,2026-01-10,online,,ZCESM-AS-S-RR,ZavaCore Field Elite,Shorts,Mens,4,63.67,0,254.68
SL-001795,2026-01-10,online,,ZCRTW-LS-L-T0,ZavaCore Field Pro,Top,Womens,5,44.86,0.2,179.44
SL-001796,2026-01-10,online,,ZCPTW-SS-XL-CS,ZavaCore Field Premium,Top,Womens,2,59.84,0,119.68
SL-001797,2026-01-10,online,,ZCRSW-AS-L-CS,ZavaCore Field Pro,Shorts,Womens,5,37.92,0,189.6
SL-001798,2026-01-10,store,ST-CHI,ZCRSW-AS-M-RR,ZavaCore Field Pro,Shorts,Womens,3,41.35,0.1,111.65
SL-001799,2026-01-10,store,ST-AUS,ZCCPY-AP-XL-B0,ZavaCore Field Core,Pants,Youth,5,37.9,0,189.5
SL-001800,2026-01-10,online,,ZCPPW-AP-S-CS,ZavaCore Field Premium,Pants,Womens,1,79.54,0,79.54
SL-001801,2026-01-10,store,ST-MIA,ZCPPY-AP-S-CS,ZavaCore Field Premium,Pants,Youth,5,66.53,0,332.65
SL-001802,2026-01-10,online,,ZCCTW-LS-L-RR,ZavaCore Field Core,Top,Womens,2,37.09,0.1,66.76
SL-001803,2026-01-11,online,,ZCRPY-AP-L-RR,ZavaCore Field Pro,Pants,Youth,2,51.16,0,102.32
SL-001804,2026-01-11,online,,ZCRSY-AS-M-T0,ZavaCore Field Pro,Shorts,Youth,1,32.01,0,32.01
SL-001805,2026-01-11,online,,ZCRPM-AP-S-CS,ZavaCore Field Pro,Pants,Mens,4,58.64,0,234.56
SL-001806,2026-01-11,store,ST-MIA,ZCRSY-AS-L-B0,ZavaCore Field Pro,Shorts,Youth,4,32.56,0,130.24
SL-001807,2026-01-11,online,,ZCRTM-SS-S-B0,ZavaCore Field Pro,Top,Mens,4,46.74,0.2,149.57
SL-001808,2026-01-11,online,,ZCRSM-AS-L-B0,ZavaCore Field Pro,Shorts,Mens,5,39.75,0.1,178.88
SL-001809,2026-01-11,store,ST-AUS,ZCRTW-SS-S-CS,ZavaCore Field Pro,Top,Womens,5,47.06,0.2,188.24
SL-001810,2026-01-11,online,,ZCCTM-LS-M-RR,ZavaCore Field Core,Top,Mens,2,36.67,0.1,66.01
SL-001811,2026-01-11,store,ST-MIA,ZCPSW-AS-M-T0,ZavaCore Field Premium,Shorts,Womens,1,54.28,0.1,48.85
SL-001812,2026-01-11,online,,ZCCPW-AP-M-B0,ZavaCore Field Core,Pants,Womens,5,47.7,0,238.5
SL-001813,2026-01-11,store,ST-MIA,ZCESW-AS-L-RR,ZavaCore Field Elite,Shorts,Womens,2,66.09,0,132.18
SL-001814,2026-01-11,online,,ZCRPW-AP-L-T0,ZavaCore Field Pro,Pants,Womens,3,56.57,0.2,135.77
SL-001815,2026-01-11,online,,ZCEPM-AP-S-RR,ZavaCore Field Elite,Pants,Mens,1,105.04,0,105.04
SL-001816,2026-01-11,online,,ZCPTY-LS-M-RR,ZavaCore Field Premium,Top,Youth,5,52.84,0,264.2
SL-001817,2026-01-11,store,ST-CHI,ZCESW-AS-M-B0,ZavaCore Field Elite,Shorts,Womens,2,71.18,0,142.36
SL-001818,2026-01-11,online,,ZCCSW-AS-S-B0,ZavaCore Field Core,Shorts,Womens,2,28.67,0.1,51.61
SL-001819,2026-01-11,store,ST-AUS,ZCCSM-AS-L-CS,ZavaCore Field Core,Shorts,Mens,3,32.02,0.2,76.85
SL-001820,2026-01-11,online,,ZCRTY-LS-M-T0,ZavaCore Field Pro,Top,Youth,1,40.3,0,40.3
SL-001821,2026-01-12,online,,ZCPSY-AS-M-T0,ZavaCore Field Premium,Shorts,Youth,2,43.75,0.1,78.75
SL-001822,2026-01-12,online,,ZCCPW-AP-S-RR,ZavaCore Field Core,Pants,Womens,2,45.14,0,90.28
SL-001823,2026-01-12,online,,ZCCPY-AP-XL-CS,ZavaCore Field Core,Pants,Youth,2,39.36,0.2,62.98
SL-001824,2026-01-12,online,,ZCPSY-AS-L-CS,ZavaCore Field Premium,Shorts,Youth,3,46.43,0,139.29
SL-001825,2026-01-12,online,,ZCPTY-LS-XL-RR,ZavaCore Field Premium,Top,Youth,5,52.6,0.2,210.4
SL-001826,2026-01-12,store,ST-MIA,ZCPTY-LS-M-T0,ZavaCore Field Premium,Top,Youth,1,53.29,0,53.29
SL-001827,2026-01-12,online,,ZCRPM-AP-S-RR,ZavaCore Field Pro,Pants,Mens,3,57.07,0,171.21
SL-001828,2026-01-12,online,,ZCPPW-AP-M-CS,ZavaCore Field Premium,Pants,Womens,2,77.04,0.2,123.26
SL-001829,2026-01-12,online,,ZCCSW-AS-L-T0,ZavaCore Field Core,Shorts,Womens,2,31.56,0.1,56.81
SL-001830,2026-01-12,online,,ZCCPY-AP-S-T0,ZavaCore Field Core,Pants,Youth,1,37.78,0.2,30.22
SL-001831,2026-01-12,online,,ZCESW-AS-XL-CS,ZavaCore Field Elite,Shorts,Womens,5,68.65,0,343.25
SL-001832,2026-01-13,store,ST-CHI,ZCESW-AS-M-RR,ZavaCore Field Elite,Shorts,Womens,2,64.63,0,129.26
SL-001833,2026-01-13,store,ST-CHI,ZCCTW-SS-M-CS,ZavaCore Field Core,Top,Womens,3,33.66,0,100.98
SL-001834,2026-01-13,online,,ZCCTY-LS-L-T0,ZavaCore Field Core,Top,Youth,4,28.39,0,113.56
SL-001835,2026-01-13,online,,ZCPPY-AP-M-CS,ZavaCore Field Premium,Pants,Youth,3,68.58,0.2,164.59
SL-001836,2026-01-13,online,,ZCETY-SS-M-B0,ZavaCore Field Elite,Top,Youth,2,62.89,0,125.78
SL-001837,2026-01-13,store,ST-AUS,ZCPPW-AP-XL-RR,ZavaCore Field Premium,Pants,Womens,1,72.94,0,72.94
SL-001838,2026-01-13,online,,ZCRPW-AP-XL-CS,ZavaCore Field Pro,Pants,Womens,2,61.91,0.1,111.44
SL-001839,2026-01-13,online,,ZCPTY-LS-M-T0,ZavaCore Field Premium,Top,Youth,5,53.29,0,266.45
SL-001840,2026-01-14,online,,ZCCTW-LS-L-RR,ZavaCore Field Core,Top,Womens,2,37.09,0,74.18
SL-001841,2026-01-14,online,,ZCCTW-LS-M-RR,ZavaCore Field Core,Top,Womens,1,35.77,0.2,28.62
SL-001842,2026-01-14,online,,ZCPSY-AS-S-RR,ZavaCore Field Premium,Shorts,Youth,4,44.12,0,176.48
SL-001843,2026-01-14,store,ST-AUS,ZCRPW-AP-S-CS,ZavaCore Field Pro,Pants,Womens,4,59.06,0,236.24
SL-001844,2026-01-14,store,ST-AUS,ZCRPY-AP-XL-B0,ZavaCore Field Pro,Pants,Youth,1,50.91,0.2,40.73
SL-001845,2026-01-14,online,,ZCEPW-AP-XL-B0,ZavaCore Field Elite,Pants,Womens,4,105.87,0.2,338.78
SL-001846,2026-01-14,online,,ZCPSY-AS-L-T0,ZavaCore Field Premium,Shorts,Youth,5,46.63,0,233.15
SL-001847,2026-01-14,store,ST-AUS,ZCEPY-AP-XL-B0,ZavaCore Field Elite,Pants,Youth,1,88.54,0,88.54
SL-001848,2026-01-14,store,ST-AUS,ZCEPM-AP-XL-CS,ZavaCore Field Elite,Pants,Mens,3,98.52,0.2,236.45
SL-001849,2026-01-14,online,,ZCPSY-AS-M-B0,ZavaCore Field Premium,Shorts,Youth,4,46.73,0,186.92
SL-001850,2026-01-14,online,,ZCCSW-AS-S-RR,ZavaCore Field Core,Shorts,Womens,3,29.1,0.2,69.84
SL-001851,2026-01-14,online,,ZCPSY-AS-L-RR,ZavaCore Field Premium,Shorts,Youth,4,43.02,0.2,137.66
SL-001852,2026-01-14,online,,ZCESW-AS-XL-RR,ZavaCore Field Elite,Shorts,Womens,4,70.13,0,280.52
SL-001853,2026-01-14,store,ST-AUS,ZCCSY-AS-M-CS,ZavaCore Field Core,Shorts,Youth,3,25.72,0,77.16
SL-001854,2026-01-15,online,,ZCRPY-AP-L-B0,ZavaCore Field Pro,Pants,Youth,2,49.37,0,98.74
SL-001855,2026-01-15,online,,ZCCTY-SS-S-CS,ZavaCore Field Core,Top,Youth,5,30.08,0,150.4
SL-001856,2026-01-15,store,ST-CHI,ZCCSM-AS-L-CS,ZavaCore Field Core,Shorts,Mens,3,32.02,0,96.06
SL-001857,2026-01-15,online,,ZCCPY-AP-M-CS,ZavaCore Field Core,Pants,Youth,2,36.65,0,73.3
SL-001858,2026-01-15,online,,ZCPTW-LS-M-RR,ZavaCore Field Premium,Top,Womens,3,57.93,0.1,156.41
SL-001859,2026-01-15,online,,ZCEPM-AP-L-B0,ZavaCore Field Elite,Pants,Mens,4,99.65,0,398.6
SL-001860,2026-01-15,store,ST-AUS,ZCPSW-AS-XL-CS,ZavaCore Field Premium,Shorts,Womens,5,49.71,0,248.55
SL-001861,2026-01-15,store,ST-AUS,ZCPSW-AS-XL-CS,ZavaCore Field Premium,Shorts,Womens,3,49.71,0,149.13
SL-001862,2026-01-15,online,,ZCESY-AS-XL-T0,ZavaCore Field Elite,Shorts,Youth,2,54.9,0.1,98.82
SL-001863,2026-01-15,online,,ZCPPY-AP-M-RR,ZavaCore Field Premium,Pants,Youth,3,65.16,0.2,156.38
SL-001864,2026-01-16,online,,ZCRSW-AS-XL-T0,ZavaCore Field Pro,Shorts,Womens,1,38.92,0.1,35.03
SL-001865,2026-01-16,store,ST-MIA,ZCETY-SS-S-CS,ZavaCore Field Elite,Top,Youth,4,70.39,0.2,225.25
SL-001866,2026-01-16,online,,ZCESW-AS-M-B0,ZavaCore Field Elite,Shorts,Womens,4,71.18,0,284.72
SL-001867,2026-01-16,online,,ZCCPM-AP-M-RR,ZavaCore Field Core,Pants,Mens,1,45.03,0,45.03
SL-001868,2026-01-16,online,,ZCPTM-SS-S-CS,ZavaCore Field Premium,Top,Mens,5,62.2,0,311.0
SL-001869,2026-01-16,online,,ZCCPM-AP-XL-B0,ZavaCore Field Core,Pants,Mens,4,44.66,0.2,142.91
SL-001870,2026-01-16,online,,ZCCTY-SS-M-CS,ZavaCore Field Core,Top,Youth,3,29.23,0.1,78.92
SL-001871,2026-01-17,store,ST-AUS,ZCPPW-AP-L-CS,ZavaCore Field Premium,Pants,Womens,3,76.5,0.1,206.55
SL-001872,2026-01-17,online,,ZCPTY-SS-XL-B0,ZavaCore Field Premium,Top,Youth,4,52.6,0.2,168.32
SL-001873,2026-01-17,online,,ZCRTY-LS-S-RR,ZavaCore Field Pro,Top,Youth,4,37.02,0.1,133.27
SL-001874,2026-01-17,online,,ZCRSW-AS-M-T0,ZavaCore Field Pro,Shorts,Womens,4,41.81,0.2,133.79
SL-001875,2026-01-17,online,,ZCRPM-AP-XL-T0,ZavaCore Field Pro,Pants,Mens,5,59.84,0.1,269.28
SL-001876,2026-01-17,online,,ZCCPY-AP-XL-T0,ZavaCore Field Core,Pants,Youth,3,37.91,0,113.73
SL-001877,2026-01-17,online,,ZCETY-LS-M-T0,ZavaCore Field Elite,Top,Youth,4,69.65,0.1,250.74
SL-001878,2026-01-17,store,ST-MIA,ZCPTW-SS-M-CS,ZavaCore Field Premium,Top,Womens,4,61.63,0,246.52
SL-001879,2026-01-17,online,,ZCESW-AS-M-RR,ZavaCore Field Elite,Shorts,Womens,1,64.63,0,64.63
SL-001880,2026-01-17,store,ST-AUS,ZCCTW-SS-L-CS,ZavaCore Field Core,Top,Womens,3,37.42,0.2,89.81
SL-001881,2026-01-17,online,,ZCPTW-SS-L-CS,ZavaCore Field Premium,Top,Womens,1,60.55,0.2,48.44
SL-001882,2026-01-17,store,ST-CHI,ZCRPW-AP-S-CS,ZavaCore Field Pro,Pants,Womens,5,59.06,0,295.3
SL-001883,2026-01-17,online,,ZCCSY-AS-S-B0,ZavaCore Field Core,Shorts,Youth,3,25.52,0.1,68.9
SL-001884,2026-01-17,online,,ZCCTM-SS-XL-B0,ZavaCore Field Core,Top,Mens,5,35.06,0,175.3
SL-001885,2026-01-17,online,,ZCCPY-AP-L-T0,ZavaCore Field Core,Pants,Youth,2,39.2,0.2,62.72
SL-001886,2026-01-18,store,ST-AUS,ZCRSW-AS-S-CS,ZavaCore Field Pro,Shorts,Womens,5,40.41,0,202.05
SL-001887,2026-01-18,store,ST-MIA,ZCPTW-LS-L-T0,ZavaCore Field Premium,Top,Womens,2,64.1,0,128.2
SL-001888,2026-01-18,store,ST-AUS,ZCRPM-AP-S-CS,ZavaCore Field Pro,Pants,Mens,3,58.64,0,175.92
SL-001889,2026-01-18,online,,ZCRTM-SS-XL-B0,ZavaCore Field Pro,Top,Mens,4,44.39,0,177.56
SL-001890,2026-01-18,store,ST-AUS,ZCRTW-LS-M-T0,ZavaCore Field Pro,Top,Womens,2,46.44,0,92.88
SL-001891,2026-01-18,online,,ZCCSW-AS-XL-B0,ZavaCore Field Core,Shorts,Womens,3,29.69,0.2,71.26
SL-001892,2026-01-18,online,,ZCCSY-AS-L-RR,ZavaCore Field Core,Shorts,Youth,4,25.34,0,101.36
SL-001893,2026-01-18,store,ST-CHI,ZCRTY-SS-L-B0,ZavaCore Field Pro,Top,Youth,5,41.52,0.2,166.08
SL-001894,2026-01-18,online,,ZCESY-AS-XL-RR,ZavaCore Field Elite,Shorts,Youth,2,58.77,0,117.54
SL-001895,2026-01-18,online,,ZCETW-LS-XL-RR,ZavaCore Field Elite,Top,Womens,2,74.91,0,149.82
SL-001896,2026-01-18,online,,ZCESW-AS-M-RR,ZavaCore Field Elite,Shorts,Womens,4,64.63,0.2,206.82
SL-001897,2026-01-18,online,,ZCPTM-SS-L-CS,ZavaCore Field Premium,Top,Mens,3,56.69,0,170.07
SL-001898,2026-01-19,online,,ZCRSM-AS-XL-T0,ZavaCore Field Pro,Shorts,Mens,2,38.74,0.2,61.98
SL-001899,2026-01-19,store,ST-MIA,ZCRPM-AP-L-T0,ZavaCore Field Pro,Pants,Mens,2,57.6,0.2,92.16
SL-001900,2026-01-19,online,,ZCPPW-AP-S-RR,ZavaCore Field Premium,Pants,Womens,4,75.05,0,300.2
SL-001901,2026-01-19,online,,ZCRPY-AP-L-B0,ZavaCore Field Pro,Pants,Youth,1,49.37,0.1,44.43
SL-001902,2026-01-19,store,ST-MIA,ZCPSY-AS-XL-CS,ZavaCore Field Premium,Shorts,Youth,1,44.26,0,44.26
SL-001903,2026-01-19,online,,ZCEPW-AP-M-CS,ZavaCore Field Elite,Pants,Womens,1,104.69,0,104.69
SL-001904,2026-01-19,store,ST-MIA,ZCPTM-SS-M-CS,ZavaCore Field Premium,Top,Mens,2,61.22,0,122.44
SL-001905,2026-01-19,online,,ZCESM-AS-L-B0,ZavaCore Field Elite,Shorts,Mens,4,68.14,0,272.56
SL-001906,2026-01-19,online,,ZCCSW-AS-S-CS,ZavaCore Field Core,Shorts,Womens,3,32.23,0,96.69
SL-001907,2026-01-19,store,ST-AUS,ZCEPY-AP-M-RR,ZavaCore Field Elite,Pants,Youth,3,87.74,0.2,210.58
SL-001908,2026-01-19,online,,ZCPSW-AS-XL-T0,ZavaCore Field Premium,Shorts,Womens,4,52.75,0,211.0
SL-001909,2026-01-19,store,ST-CHI,ZCPTW-LS-L-RR,ZavaCore Field Premium,Top,Womens,2,61.4,0,122.8
SL-001910,2026-01-19,store,ST-CHI,ZCRPW-AP-L-T0,ZavaCore Field Pro,Pants,Womens,5,56.57,0.2,226.28
SL-001911,2026-01-20,online,,ZCRSY-AS-M-B0,ZavaCore Field Pro,Shorts,Youth,3,33.14,0,99.42
SL-001912,2026-01-20,online,,ZCCPW-AP-M-T0,ZavaCore Field Core,Pants,Womens,5,43.39,0,216.95
SL-001913,2026-01-20,online,,ZCRPM-AP-L-CS,ZavaCore Field Pro,Pants,Mens,1,58.86,0.1,52.97
SL-001914,2026-01-20,store,ST-CHI,ZCRSW-AS-M-RR,ZavaCore Field Pro,Shorts,Womens,1,41.35,0.1,37.22
SL-001915,2026-01-20,online,,ZCESM-AS-S-CS,ZavaCore Field Elite,Shorts,Mens,5,70.7,0.2,282.8
SL-001916,2026-01-20,online,,ZCCPY-AP-XL-B0,ZavaCore Field Core,Pants,Youth,4,37.9,0.1,136.44
SL-001917,2026-01-20,online,,ZCPPM-AP-L-RR,ZavaCore Field Premium,Pants,Mens,1,72.86,0,72.86
SL-001918,2026-01-21,store,ST-MIA,ZCRTY-SS-L-CS,ZavaCore Field Pro,Top,Youth,2,39.56,0,79.12
SL-001919,2026-01-21,online,,ZCPPW-AP-L-B0,ZavaCore Field Premium,Pants,Womens,4,72.84,0.1,262.22
SL-001920,2026-01-21,store,ST-MIA,ZCRSM-AS-S-B0,ZavaCore Field Pro,Shorts,Mens,4,39.51,0,158.04
SL-001921,2026-01-21,online,,ZCEPM-AP-M-CS,ZavaCore Field Elite,Pants,Mens,4,95.43,0,381.72
SL-001922,2026-01-21,online,,ZCRTW-SS-L-B0,ZavaCore Field Pro,Top,Womens,1,47.27,0.1,42.54
SL-001923,2026-01-21,store,ST-MIA,ZCPSY-AS-M-B0,ZavaCore Field Premium,Shorts,Youth,1,46.73,0.1,42.06
SL-001924,2026-01-21,online,,ZCRTW-LS-M-T0,ZavaCore Field Pro,Top,Womens,4,46.44,0,185.76
SL-001925,2026-01-21,online,,ZCRSM-AS-L-T0,ZavaCore Field Pro,Shorts,Mens,1,39.78,0.1,35.8
SL-001926,2026-01-21,online,,ZCCTW-SS-S-B0,ZavaCore Field Core,Top,Womens,3,33.66,0.1,90.88
SL-001927,2026-01-22,online,,ZCPPW-AP-S-T0,ZavaCore Field Premium,Pants,Womens,4,76.84,0,307.36
SL-001928,2026-01-22,online,,ZCPTM-SS-M-CS,ZavaCore Field Premium,Top,Mens,4,61.22,0,244.88
SL-001929,2026-01-22,store,ST-CHI,ZCRSW-AS-XL-T0,ZavaCore Field Pro,Shorts,Womens,2,38.92,0,77.84
SL-001930,2026-01-22,store,ST-AUS,ZCCTM-SS-M-B0,ZavaCore Field Core,Top,Mens,3,36.81,0.1,99.39
SL-001931,2026-01-22,online,,ZCRTW-LS-XL-RR,ZavaCore Field Pro,Top,Womens,3,43.75,0,131.25
SL-001932,2026-01-22,online,,ZCRTM-LS-XL-T0,ZavaCore Field Pro,Top,Mens,4,43.92,0,175.68
