sku,facility_code,on_hand,reserved,available,reorder_point,safety_stock,projected_stockout_days,status,bin_location
ZCPPY-AP-XL-RR,FC-CLT,10,1,9,40,16,3,critical,CLT-56-C
ZCPPY-AP-XL-RR,FC-SEA,76,5,71,40,16,25,in stock,SEA-46-A
ZCPPY-AP-XL-RR,FC-DFW,134,8,126,40,16,44,in stock,DFW-42-A
ZCPPY-AP-XL-RR,FC-EWR,100,3,97,40,16,33,in stock,EWR-48-F
ZCPPY-AP-XL-RR,FC-RNO,15,0,15,40,16,5,low stock,RNO-30-B
ZCPPY-AP-XL-RR,FC-CMH,39,6,33,40,16,13,low stock,CMH-44-F
ZCPPY-AP-XL-T0,FC-MEM,209,6,203,100,40,29,in stock,MEM-60-D
ZCPPY-AP-XL-T0,FC-CLT,294,4,290,100,40,42,in stock,CLT-02-C
ZCPPY-AP-XL-T0,FC-SEA,163,24,139,100,40,23,in stock,SEA-52-F
ZCPPY-AP-XL-T0,FC-DFW,151,13,138,100,40,21,in stock,DFW-26-C
ZCPPY-AP-XL-T0,FC-EWR,97,4,93,100,40,13,low stock,EWR-03-F
ZCPPY-AP-XL-T0,FC-RNO,327,42,285,100,40,46,in stock,RNO-09-E
ZCPPY-AP-XL-T0,FC-CMH,186,10,176,100,40,26,in stock,CMH-15-D
ZCETM-SS-S-B0,FC-MEM,525,14,511,120,48,58,in stock,MEM-02-A
ZCETM-SS-S-B0,FC-CLT,264,43,221,120,48,29,in stock,CLT-52-A
ZCETM-SS-S-B0,FC-SEA,480,0,480,120,48,53,in stock,SEA-53-F
ZCETM-SS-S-B0,FC-DFW,534,57,477,120,48,59,in stock,DFW-23-A
ZCETM-SS-S-B0,FC-EWR,220,23,197,120,48,24,in stock,EWR-30-D
ZCETM-SS-S-B0,FC-RNO,584,68,516,120,48,64,in stock,RNO-56-C
ZCETM-SS-S-B0,FC-CMH,467,13,454,120,48,51,in stock,CMH-26-F
ZCETM-SS-S-CS,FC-MEM,146,0,146,40,16,48,in stock,MEM-06-B
ZCETM-SS-S-CS,FC-CLT,117,14,103,40,16,39,in stock,CLT-15-A
ZCETM-SS-S-CS,FC-SEA,185,26,159,40,16,61,in stock,SEA-38-E
ZCETM-SS-S-CS,FC-DFW,158,8,150,40,16,52,in stock,DFW-13-E
ZCETM-SS-S-CS,FC-EWR,150,2,148,40,16,50,in stock,EWR-24-F
ZCETM-SS-S-CS,FC-RNO,159,19,140,40,16,53,in stock,RNO-38-C
ZCETM-SS-S-CS,FC-CMH,126,0,126,40,16,42,in stock,CMH-35-E
ZCETM-LS-S-RR,FC-MEM,27,1,26,60,24,6,low stock,MEM-45-B
ZCETM-LS-S-RR,FC-CLT,11,1,10,60,24,2,critical,CLT-06-A
ZCETM-LS-S-RR,FC-SEA,100,15,85,60,24,25,in stock,SEA-32-D
ZCETM-LS-S-RR,FC-DFW,10,0,10,60,24,2,critical,DFW-31-D
ZCETM-LS-S-RR,FC-EWR,287,32,255,60,24,71,in stock,EWR-13-E
ZCETM-LS-S-RR,FC-RNO,287,27,260,60,24,71,in stock,RNO-51-E
ZCETM-LS-S-RR,FC-CMH,90,12,78,60,24,22,in stock,CMH-25-E
ZCETM-LS-S-T0,FC-MEM,247,24,223,100,40,35,in stock,MEM-06-D
ZCETM-LS-S-T0,FC-CLT,288,38,250,100,40,41,in stock,CLT-21-F
ZCETM-LS-S-T0,FC-SEA,124,4,120,100,40,17,in stock,SEA-38-C
ZCETM-LS-S-T0,FC-DFW,420,45,375,100,40,60,in stock,DFW-43-A
ZCETM-LS-S-T0,FC-EWR,444,23,421,100,40,63,in stock,EWR-60-B
ZCETM-LS-S-T0,FC-RNO,234,1,233,100,40,33,in stock,RNO-06-E
ZCETM-LS-S-T0,FC-CMH,463,43,420,100,40,66,in stock,CMH-19-E
ZCETM-SS-M-B0,FC-MEM,74,7,67,40,16,24,in stock,MEM-14-B
ZCETM-SS-M-B0,FC-CLT,56,7,49,40,16,18,in stock,CLT-34-E
ZCETM-SS-M-B0,FC-SEA,36,0,36,40,16,12,low stock,SEA-60-B
ZCETM-SS-M-B0,FC-DFW,138,9,129,40,16,46,in stock,DFW-32-E
ZCETM-SS-M-B0,FC-EWR,124,4,120,40,16,41,in stock,EWR-35-C
ZCETM-SS-M-B0,FC-RNO,151,9,142,40,16,50,in stock,RNO-50-F
ZCETM-SS-M-B0,FC-CMH,37,1,36,40,16,12,low stock,CMH-43-E
ZCETM-SS-M-CS,FC-MEM,152,14,138,40,16,50,in stock,MEM-10-B
ZCETM-SS-M-CS,FC-CLT,89,1,88,40,16,29,in stock,CLT-27-C
ZCETM-SS-M-CS,FC-SEA,44,6,38,40,16,14,in stock,SEA-29-F
ZCETM-SS-M-CS,FC-DFW,23,1,22,40,16,7,low stock,DFW-57-C
ZCETM-SS-M-CS,FC-EWR,107,15,92,40,16,35,in stock,EWR-18-B
ZCETM-SS-M-CS,FC-RNO,38,3,35,40,16,12,low stock,RNO-26-E
ZCETM-SS-M-CS,FC-CMH,1,1,0,40,16,0,critical,CMH-45-B
ZCETM-LS-M-RR,FC-MEM,25,3,22,40,16,8,low stock,MEM-59-A
ZCETM-LS-M-RR,FC-CLT,50,6,44,40,16,16,in stock,CLT-39-E
ZCETM-LS-M-RR,FC-SEA,192,0,192,40,16,64,in stock,SEA-50-C
ZCETM-LS-M-RR,FC-DFW,60,8,52,40,16,20,in stock,DFW-08-F
ZCETM-LS-M-RR,FC-EWR,50,1,49,40,16,16,in stock,EWR-07-D
ZCETM-LS-M-RR,FC-RNO,101,4,97,40,16,33,in stock,RNO-35-B
ZCETM-LS-M-RR,FC-CMH,19,1,18,40,16,6,low stock,CMH-16-E
ZCETM-LS-M-T0,FC-MEM,134,2,132,40,16,44,in stock,MEM-16-A
ZCETM-LS-M-T0,FC-CLT,95,9,86,40,16,31,in stock,CLT-41-F
ZCETM-LS-M-T0,FC-SEA,49,5,44,40,16,16,in stock,SEA-55-B
ZCETM-LS-M-T0,FC-DFW,40,2,38,40,16,13,in stock,DFW-04-E
ZCETM-LS-M-T0,FC-EWR,22,2,20,40,16,7,low stock,EWR-20-E
ZCETM-LS-M-T0,FC-RNO,2,1,1,40,16,0,critical,RNO-39-C
ZCETM-LS-M-T0,FC-CMH,137,13,124,40,16,45,in stock,CMH-23-C
ZCETM-SS-L-B0,FC-MEM,120,14,106,80,32,20,in stock,MEM-08-B
ZCETM-SS-L-B0,FC-CLT,260,38,222,80,32,43,in stock,CLT-57-A
ZCETM-SS-L-B0,FC-SEA,122,6,116,80,32,20,in stock,SEA-06-B
ZCETM-SS-L-B0,FC-DFW,147,14,133,80,32,24,in stock,DFW-43-B
ZCETM-SS-L-B0,FC-EWR,208,26,182,80,32,34,in stock,EWR-29-C
ZCETM-SS-L-B0,FC-RNO,182,8,174,80,32,30,in stock,RNO-27-A
ZCETM-SS-L-B0,FC-CMH,190,21,169,80,32,31,in stock,CMH-40-E
ZCETM-SS-L-CS,FC-MEM,438,71,367,120,48,48,in stock,MEM-59-A
ZCETM-SS-L-CS,FC-CLT,473,10,463,120,48,52,in stock,CLT-36-F
ZCETM-SS-L-CS,FC-SEA,179,20,159,120,48,19,in stock,SEA-23-B
ZCETM-SS-L-CS,FC-DFW,71,11,60,120,48,7,low stock,DFW-24-C
ZCETM-SS-L-CS,FC-EWR,338,7,331,120,48,37,in stock,EWR-04-C
ZCETM-SS-L-CS,FC-RNO,173,13,160,120,48,19,in stock,RNO-02-F
ZCETM-SS-L-CS,FC-CMH,232,5,227,120,48,25,in stock,CMH-51-C
ZCETM-LS-L-RR,FC-MEM,469,20,449,120,48,52,in stock,MEM-01-E
ZCETM-LS-L-RR,FC-CLT,200,20,180,120,48,22,in stock,CLT-14-E
ZCETM-LS-L-RR,FC-SEA,376,54,322,120,48,41,in stock,SEA-21-C
ZCETM-LS-L-RR,FC-DFW,361,31,330,120,48,40,in stock,DFW-15-A
ZCETM-LS-L-RR,FC-EWR,129,15,114,120,48,14,in stock,EWR-07-C
ZCETM-LS-L-RR,FC-RNO,438,41,397,120,48,48,in stock,RNO-52-C
ZCETM-LS-L-RR,FC-CMH,562,18,544,120,48,62,in stock,CMH-37-B
ZCETM-LS-L-T0,FC-MEM,143,5,138,60,24,35,in stock,MEM-09-B
ZCETM-LS-L-T0,FC-CLT,61,3,58,60,24,15,in stock,CLT-01-F
ZCETM-LS-L-T0,FC-SEA,289,24,265,60,24,72,in stock,SEA-28-F
ZCETM-LS-L-T0,FC-DFW,84,13,71,60,24,21,in stock,DFW-49-D
ZCETM-LS-L-T0,FC-EWR,2,0,2,60,24,0,critical,EWR-11-E
ZCETM-LS-L-T0,FC-RNO,94,2,92,60,24,23,in stock,RNO-32-E
ZCETM-LS-L-T0,FC-CMH,71,8,63,60,24,17,in stock,CMH-36-B
ZCETM-SS-XL-B0,FC-MEM,0,1,-1,40,16,0,critical,MEM-22-F
ZCETM-SS-XL-B0,FC-CLT,110,0,110,40,16,36,in stock,CLT-30-C
ZCETM-SS-XL-B0,FC-SEA,97,14,83,40,16,32,in stock,SEA-24-D
ZCETM-SS-XL-B0,FC-DFW,88,2,86,40,16,29,in stock,DFW-15-D
ZCETM-SS-XL-B0,FC-EWR,7,0,7,40,16,2,critical,EWR-39-A
ZCETM-SS-XL-B0,FC-RNO,73,5,68,40,16,24,in stock,RNO-57-A
ZCETM-SS-XL-B0,FC-CMH,199,17,182,40,16,66,in stock,CMH-08-B
ZCETM-SS-XL-CS,FC-MEM,122,16,106,60,24,30,in stock,MEM-38-D
ZCETM-SS-XL-CS,FC-CLT,80,7,73,60,24,20,in stock,CLT-48-E
ZCETM-SS-XL-CS,FC-SEA,128,3,125,60,24,32,in stock,SEA-07-C
ZCETM-SS-XL-CS,FC-DFW,299,7,292,60,24,74,in stock,DFW-31-E
ZCETM-SS-XL-CS,FC-EWR,264,42,222,60,24,66,in stock,EWR-56-D
ZCETM-SS-XL-CS,FC-RNO,95,0,95,60,24,23,in stock,RNO-53-B
ZCETM-SS-XL-CS,FC-CMH,210,21,189,60,24,52,in stock,CMH-57-D
ZCETM-LS-XL-RR,FC-MEM,415,46,369,100,40,59,in stock,MEM-29-A
ZCETM-LS-XL-RR,FC-CLT,66,11,55,100,40,9,low stock,CLT-04-E
ZCETM-LS-XL-RR,FC-SEA,427,57,370,100,40,61,in stock,SEA-04-B
ZCETM-LS-XL-RR,FC-DFW,104,10,94,100,40,14,in stock,DFW-47-D
ZCETM-LS-XL-RR,FC-EWR,286,41,245,100,40,40,in stock,EWR-30-B
ZCETM-LS-XL-RR,FC-RNO,423,2,421,100,40,60,in stock,RNO-13-F
ZCETM-LS-XL-RR,FC-CMH,154,4,150,100,40,22,in stock,CMH-54-D
ZCETM-LS-XL-T0,FC-MEM,28,4,24,40,16,9,low stock,MEM-09-B
ZCETM-LS-XL-T0,FC-CLT,146,8,138,40,16,48,in stock,CLT-43-A
ZCETM-LS-XL-T0,FC-SEA,110,4,106,40,16,36,in stock,SEA-56-C
ZCETM-LS-XL-T0,FC-DFW,109,17,92,40,16,36,in stock,DFW-23-A
ZCETM-LS-XL-T0,FC-EWR,41,2,39,40,16,13,in stock,EWR-21-C
ZCETM-LS-XL-T0,FC-RNO,13,2,11,40,16,4,low stock,RNO-47-F
ZCETM-LS-XL-T0,FC-CMH,130,9,121,40,16,43,in stock,CMH-31-C
ZCETW-SS-S-B0,FC-MEM,199,16,183,100,40,28,in stock,MEM-20-C
ZCETW-SS-S-B0,FC-CLT,175,5,170,100,40,25,in stock,CLT-37-D
ZCETW-SS-S-B0,FC-SEA,386,18,368,100,40,55,in stock,SEA-55-E
ZCETW-SS-S-B0,FC-DFW,364,25,339,100,40,52,in stock,DFW-50-D
ZCETW-SS-S-B0,FC-EWR,72,3,69,100,40,10,low stock,EWR-17-C
ZCETW-SS-S-B0,FC-RNO,327,33,294,100,40,46,in stock,RNO-54-D
ZCETW-SS-S-B0,FC-CMH,92,2,90,100,40,13,low stock,CMH-08-F
ZCETW-SS-S-CS,FC-MEM,476,25,451,100,40,68,in stock,MEM-45-B
ZCETW-SS-S-CS,FC-CLT,312,35,277,100,40,44,in stock,CLT-10-D
ZCETW-SS-S-CS,FC-SEA,120,17,103,100,40,17,in stock,SEA-38-B
ZCETW-SS-S-CS,FC-DFW,476,8,468,100,40,68,in stock,DFW-17-B
ZCETW-SS-S-CS,FC-EWR,405,41,364,100,40,57,in stock,EWR-54-F
ZCETW-SS-S-CS,FC-RNO,490,61,429,100,40,70,in stock,RNO-16-E
ZCETW-SS-S-CS,FC-CMH,437,37,400,100,40,62,in stock,CMH-25-A
ZCETW-LS-S-RR,FC-MEM,148,7,141,60,24,37,in stock,MEM-13-B
ZCETW-LS-S-RR,FC-CLT,215,30,185,60,24,53,in stock,CLT-28-F
ZCETW-LS-S-RR,FC-SEA,77,7,70,60,24,19,in stock,SEA-31-B
ZCETW-LS-S-RR,FC-DFW,158,22,136,60,24,39,in stock,DFW-06-E
ZCETW-LS-S-RR,FC-EWR,275,10,265,60,24,68,in stock,EWR-38-C
ZCETW-LS-S-RR,FC-RNO,219,25,194,60,24,54,in stock,RNO-41-E
ZCETW-LS-S-RR,FC-CMH,6,0,6,60,24,1,critical,CMH-47-C
ZCETW-LS-S-T0,FC-MEM,162,26,136,60,24,40,in stock,MEM-21-B
ZCETW-LS-S-T0,FC-CLT,80,6,74,60,24,20,in stock,CLT-05-D
ZCETW-LS-S-T0,FC-SEA,221,10,211,60,24,55,in stock,SEA-25-E
ZCETW-LS-S-T0,FC-DFW,12,0,12,60,24,3,critical,DFW-47-A
ZCETW-LS-S-T0,FC-EWR,87,4,83,60,24,21,in stock,EWR-05-C
ZCETW-LS-S-T0,FC-RNO,160,16,144,60,24,40,in stock,RNO-59-F
ZCETW-LS-S-T0,FC-CMH,197,4,193,60,24,49,in stock,CMH-22-A
ZCETW-SS-M-B0,FC-MEM,29,1,28,120,48,3,critical,MEM-48-E
ZCETW-SS-M-B0,FC-CLT,581,3,578,120,48,64,in stock,CLT-39-D
ZCETW-SS-M-B0,FC-SEA,9,0,9,120,48,1,critical,SEA-53-B
ZCETW-SS-M-B0,FC-DFW,212,17,195,120,48,23,in stock,DFW-56-E
ZCETW-SS-M-B0,FC-EWR,148,15,133,120,48,16,in stock,EWR-50-D
ZCETW-SS-M-B0,FC-RNO,522,35,487,120,48,58,in stock,RNO-54-B
ZCETW-SS-M-B0,FC-CMH,341,51,290,120,48,37,in stock,CMH-06-E
ZCETW-SS-M-CS,FC-MEM,6,0,6,100,40,0,critical,MEM-17-C
ZCETW-SS-M-CS,FC-CLT,423,59,364,100,40,60,in stock,CLT-34-F
ZCETW-SS-M-CS,FC-SEA,83,6,77,100,40,11,low stock,SEA-13-F
ZCETW-SS-M-CS,FC-DFW,477,4,473,100,40,68,in stock,DFW-49-F
ZCETW-SS-M-CS,FC-EWR,224,14,210,100,40,32,in stock,EWR-29-F
ZCETW-SS-M-CS,FC-RNO,117,14,103,100,40,16,in stock,RNO-46-F
ZCETW-SS-M-CS,FC-CMH,287,4,283,100,40,41,in stock,CMH-19-D
ZCETW-LS-M-RR,FC-MEM,21,0,21,60,24,5,low stock,MEM-28-D
ZCETW-LS-M-RR,FC-CLT,226,36,190,60,24,56,in stock,CLT-07-E
ZCETW-LS-M-RR,FC-SEA,198,12,186,60,24,49,in stock,SEA-05-C
ZCETW-LS-M-RR,FC-DFW,245,25,220,60,24,61,in stock,DFW-60-B
ZCETW-LS-M-RR,FC-EWR,198,15,183,60,24,49,in stock,EWR-36-E
ZCETW-LS-M-RR,FC-RNO,200,4,196,60,24,50,in stock,RNO-23-A
ZCETW-LS-M-RR,FC-CMH,235,23,212,60,24,58,in stock,CMH-22-A
ZCETW-LS-M-T0,FC-MEM,105,3,102,40,16,35,in stock,MEM-17-A
ZCETW-LS-M-T0,FC-CLT,144,12,132,40,16,48,in stock,CLT-15-D
ZCETW-LS-M-T0,FC-SEA,106,10,96,40,16,35,in stock,SEA-15-E
ZCETW-LS-M-T0,FC-DFW,196,7,189,40,16,65,in stock,DFW-14-E
ZCETW-LS-M-T0,FC-EWR,140,18,122,40,16,46,in stock,EWR-24-F
ZCETW-LS-M-T0,FC-RNO,72,9,63,40,16,24,in stock,RNO-03-C
ZCETW-LS-M-T0,FC-CMH,24,2,22,40,16,8,low stock,CMH-37-E
ZCETW-SS-L-B0,FC-MEM,184,18,166,60,24,46,in stock,MEM-49-F
ZCETW-SS-L-B0,FC-CLT,106,3,103,60,24,26,in stock,CLT-04-F
ZCETW-SS-L-B0,FC-SEA,17,2,15,60,24,4,low stock,SEA-03-C
ZCETW-SS-L-B0,FC-DFW,215,16,199,60,24,53,in stock,DFW-24-F
ZCETW-SS-L-B0,FC-EWR,207,23,184,60,24,51,in stock,EWR-38-D
ZCETW-SS-L-B0,FC-RNO,293,13,280,60,24,73,in stock,RNO-22-A
ZCETW-SS-L-B0,FC-CMH,128,0,128,60,24,32,in stock,CMH-25-A
ZCETW-SS-L-CS,FC-MEM,471,70,401,120,48,52,in stock,MEM-51-F
ZCETW-SS-L-CS,FC-CLT,3,0,3,120,48,0,critical,CLT-33-C
ZCETW-SS-L-CS,FC-SEA,207,17,190,120,48,23,in stock,SEA-50-C
ZCETW-SS-L-CS,FC-DFW,37,1,36,120,48,4,low stock,DFW-41-E
ZCETW-SS-L-CS,FC-EWR,201,12,189,120,48,22,in stock,EWR-49-C
ZCETW-SS-L-CS,FC-RNO,498,19,479,120,48,55,in stock,RNO-03-A
ZCETW-SS-L-CS,FC-CMH,407,66,341,120,48,45,in stock,CMH-11-A
ZCETW-LS-L-RR,FC-MEM,7,1,6,60,24,1,critical,MEM-08-A
ZCETW-LS-L-RR,FC-CLT,240,30,210,60,24,60,in stock,CLT-08-D
ZCETW-LS-L-RR,FC-SEA,264,26,238,60,24,66,in stock,SEA-60-E
ZCETW-LS-L-RR,FC-DFW,270,35,235,60,24,67,in stock,DFW-18-B
ZCETW-LS-L-RR,FC-EWR,198,33,165,60,24,49,in stock,EWR-43-B
ZCETW-LS-L-RR,FC-RNO,179,2,177,60,24,44,in stock,RNO-55-B
ZCETW-LS-L-RR,FC-CMH,94,4,90,60,24,23,in stock,CMH-04-D
ZCETW-LS-L-T0,FC-MEM,30,5,25,100,40,4,low stock,MEM-54-B
ZCETW-LS-L-T0,FC-CLT,472,14,458,100,40,67,in stock,CLT-47-F
ZCETW-LS-L-T0,FC-SEA,239,3,236,100,40,34,in stock,SEA-08-A
ZCETW-LS-L-T0,FC-DFW,127,16,111,100,40,18,in stock,DFW-16-A
ZCETW-LS-L-T0,FC-EWR,35,4,31,100,40,5,low stock,EWR-22-E
ZCETW-LS-L-T0,FC-RNO,116,16,100,100,40,16,in stock,RNO-11-F
ZCETW-LS-L-T0,FC-CMH,65,2,63,100,40,9,low stock,CMH-32-B
ZCETW-SS-XL-B0,FC-MEM,75,1,74,60,24,18,in stock,MEM-22-F
ZCETW-SS-XL-B0,FC-CLT,160,14,146,60,24,40,in stock,CLT-19-A
ZCETW-SS-XL-B0,FC-SEA,270,8,262,60,24,67,in stock,SEA-36-F
ZCETW-SS-XL-B0,FC-DFW,2,1,1,60,24,0,critical,DFW-17-C
ZCETW-SS-XL-B0,FC-EWR,83,4,79,60,24,20,in stock,EWR-53-A
ZCETW-SS-XL-B0,FC-RNO,122,10,112,60,24,30,in stock,RNO-11-A
ZCETW-SS-XL-B0,FC-CMH,285,1,284,60,24,71,in stock,CMH-23-E
ZCETW-SS-XL-CS,FC-MEM,86,6,80,80,32,14,in stock,MEM-44-B
ZCETW-SS-XL-CS,FC-CLT,41,2,39,80,32,6,low stock,CLT-32-A
ZCETW-SS-XL-CS,FC-SEA,84,0,84,80,32,14,in stock,SEA-19-E
ZCETW-SS-XL-CS,FC-DFW,275,0,275,80,32,45,in stock,DFW-25-A
ZCETW-SS-XL-CS,FC-EWR,101,3,98,80,32,16,in stock,EWR-01-C
ZCETW-SS-XL-CS,FC-RNO,23,3,20,80,32,3,critical,RNO-24-F
ZCETW-SS-XL-CS,FC-CMH,113,2,111,80,32,18,in stock,CMH-16-F
ZCETW-LS-XL-RR,FC-MEM,544,15,529,120,48,60,in stock,MEM-13-D
ZCETW-LS-XL-RR,FC-CLT,23,0,23,120,48,2,critical,CLT-60-D
ZCETW-LS-XL-RR,FC-SEA,281,29,252,120,48,31,in stock,SEA-60-E
ZCETW-LS-XL-RR,FC-DFW,202,9,193,120,48,22,in stock,DFW-20-F
ZCETW-LS-XL-RR,FC-EWR,507,46,461,120,48,56,in stock,EWR-21-F
ZCETW-LS-XL-RR,FC-RNO,313,9,304,120,48,34,in stock,RNO-32-F
ZCETW-LS-XL-RR,FC-CMH,0,1,-1,120,48,0,critical,CMH-15-C
ZCETW-LS-XL-T0,FC-MEM,9,1,8,40,16,3,critical,MEM-38-E
ZCETW-LS-XL-T0,FC-CLT,39,6,33,40,16,13,low stock,CLT-17-F
ZCETW-LS-XL-T0,FC-SEA,1,1,0,40,16,0,critical,SEA-44-D
ZCETW-LS-XL-T0,FC-DFW,66,0,66,40,16,22,in stock,DFW-01-D
ZCETW-LS-XL-T0,FC-EWR,175,0,175,40,16,58,in stock,EWR-28-C
ZCETW-LS-XL-T0,FC-RNO,61,1,60,40,16,20,in stock,RNO-09-E
ZCETW-LS-XL-T0,FC-CMH,72,3,69,40,16,24,in stock,CMH-50-F
ZCETY-SS-S-B0,FC-MEM,14,2,12,40,16,4,low stock,MEM-15-A
ZCETY-SS-S-B0,FC-CLT,45,7,38,40,16,15,in stock,CLT-46-A
ZCETY-SS-S-B0,FC-SEA,30,3,27,40,16,10,low stock,SEA-07-B
ZCETY-SS-S-B0,FC-DFW,0,1,-1,40,16,0,critical,DFW-49-B
ZCETY-SS-S-B0,FC-EWR,167,5,162,40,16,55,in stock,EWR-01-A
ZCETY-SS-S-B0,FC-RNO,6,1,5,40,16,2,critical,RNO-23-D
ZCETY-SS-S-B0,FC-CMH,120,13,107,40,16,40,in stock,CMH-37-A
ZCETY-SS-S-CS,FC-MEM,270,31,239,100,40,38,in stock,MEM-33-C
ZCETY-SS-S-CS,FC-CLT,68,11,57,100,40,9,low stock,CLT-02-A
ZCETY-SS-S-CS,FC-SEA,58,1,57,100,40,8,low stock,SEA-02-D
ZCETY-SS-S-CS,FC-DFW,19,0,19,100,40,2,critical,DFW-57-F
ZCETY-SS-S-CS,FC-EWR,206,17,189,100,40,29,in stock,EWR-46-C
ZCETY-SS-S-CS,FC-RNO,378,20,358,100,40,54,in stock,RNO-22-F
ZCETY-SS-S-CS,FC-CMH,392,64,328,100,40,56,in stock,CMH-32-E
ZCETY-LS-S-RR,FC-MEM,374,27,347,120,48,41,in stock,MEM-57-D
ZCETY-LS-S-RR,FC-CLT,282,7,275,120,48,31,in stock,CLT-35-F
ZCETY-LS-S-RR,FC-SEA,138,16,122,120,48,15,in stock,SEA-22-A
ZCETY-LS-S-RR,FC-DFW,208,10,198,120,48,23,in stock,DFW-54-C
ZCETY-LS-S-RR,FC-EWR,377,20,357,120,48,41,in stock,EWR-21-D
ZCETY-LS-S-RR,FC-RNO,395,51,344,120,48,43,in stock,RNO-27-E
ZCETY-LS-S-RR,FC-CMH,599,19,580,120,48,66,in stock,CMH-54-B
ZCETY-LS-S-T0,FC-MEM,395,61,334,80,32,65,in stock,MEM-03-C
ZCETY-LS-S-T0,FC-CLT,197,21,176,80,32,32,in stock,CLT-13-E
ZCETY-LS-S-T0,FC-SEA,52,8,44,80,32,8,low stock,SEA-14-B
ZCETY-LS-S-T0,FC-DFW,120,8,112,80,32,20,in stock,DFW-16-F
ZCETY-LS-S-T0,FC-EWR,247,32,215,80,32,41,in stock,EWR-48-E
ZCETY-LS-S-T0,FC-RNO,165,9,156,80,32,27,in stock,RNO-13-B
ZCETY-LS-S-T0,FC-CMH,116,18,98,80,32,19,in stock,CMH-51-B
ZCETY-SS-M-B0,FC-MEM,95,12,83,120,48,10,low stock,MEM-04-E
ZCETY-SS-M-B0,FC-CLT,391,57,334,120,48,43,in stock,CLT-15-A
ZCETY-SS-M-B0,FC-SEA,453,64,389,120,48,50,in stock,SEA-28-E
ZCETY-SS-M-B0,FC-DFW,413,7,406,120,48,45,in stock,DFW-20-E
ZCETY-SS-M-B0,FC-EWR,148,22,126,120,48,16,in stock,EWR-34-E
ZCETY-SS-M-B0,FC-RNO,194,13,181,120,48,21,in stock,RNO-10-D
ZCETY-SS-M-B0,FC-CMH,147,15,132,120,48,16,in stock,CMH-52-F
ZCETY-SS-M-CS,FC-MEM,50,8,42,80,32,8,low stock,MEM-53-F
ZCETY-SS-M-CS,FC-CLT,3,0,3,80,32,0,critical,CLT-45-C
ZCETY-SS-M-CS,FC-SEA,239,1,238,80,32,39,in stock,SEA-60-E
ZCETY-SS-M-CS,FC-DFW,375,29,346,80,32,62,in stock,DFW-47-E
ZCETY-SS-M-CS,FC-EWR,24,2,22,80,32,4,low stock,EWR-37-B
ZCETY-SS-M-CS,FC-RNO,153,10,143,80,32,25,in stock,RNO-36-B
ZCETY-SS-M-CS,FC-CMH,294,2,292,80,32,49,in stock,CMH-17-F
ZCETY-LS-M-RR,FC-MEM,75,4,71,100,40,10,low stock,MEM-48-E
ZCETY-LS-M-RR,FC-CLT,497,38,459,100,40,71,in stock,CLT-33-C
ZCETY-LS-M-RR,FC-SEA,389,3,386,100,40,55,in stock,SEA-16-A
ZCETY-LS-M-RR,FC-DFW,492,31,461,100,40,70,in stock,DFW-04-F
ZCETY-LS-M-RR,FC-EWR,456,63,393,100,40,65,in stock,EWR-13-E
ZCETY-LS-M-RR,FC-RNO,414,24,390,100,40,59,in stock,RNO-36-F
ZCETY-LS-M-RR,FC-CMH,18,3,15,100,40,2,critical,CMH-37-A
ZCETY-LS-M-T0,FC-MEM,398,2,396,80,32,66,in stock,MEM-11-B
ZCETY-LS-M-T0,FC-CLT,139,10,129,80,32,23,in stock,CLT-02-F
ZCETY-LS-M-T0,FC-SEA,67,0,67,80,32,11,low stock,SEA-15-C
ZCETY-LS-M-T0,FC-DFW,283,0,283,80,32,47,in stock,DFW-16-C
ZCETY-LS-M-T0,FC-EWR,11,0,11,80,32,1,critical,EWR-50-A
ZCETY-LS-M-T0,FC-RNO,3,0,3,80,32,0,critical,RNO-53-A
ZCETY-LS-M-T0,FC-CMH,229,15,214,80,32,38,in stock,CMH-42-F
ZCETY-SS-L-B0,FC-MEM,342,30,312,120,48,38,in stock,MEM-09-A
ZCETY-SS-L-B0,FC-CLT,388,58,330,120,48,43,in stock,CLT-34-A
ZCETY-SS-L-B0,FC-SEA,215,0,215,120,48,23,in stock,SEA-07-B
ZCETY-SS-L-B0,FC-DFW,131,21,110,120,48,14,in stock,DFW-43-F
ZCETY-SS-L-B0,FC-EWR,46,4,42,120,48,5,low stock,EWR-41-A
ZCETY-SS-L-B0,FC-RNO,358,4,354,120,48,39,in stock,RNO-14-A
ZCETY-SS-L-B0,FC-CMH,562,71,491,120,48,62,in stock,CMH-16-E
ZCETY-SS-L-CS,FC-MEM,379,53,326,120,48,42,in stock,MEM-17-B
ZCETY-SS-L-CS,FC-CLT,466,66,400,120,48,51,in stock,CLT-25-B
ZCETY-SS-L-CS,FC-SEA,48,4,44,120,48,5,low stock,SEA-58-F
ZCETY-SS-L-CS,FC-DFW,229,37,192,120,48,25,in stock,DFW-02-E
ZCETY-SS-L-CS,FC-EWR,446,2,444,120,48,49,in stock,EWR-14-B
ZCETY-SS-L-CS,FC-RNO,539,43,496,120,48,59,in stock,RNO-47-A
ZCETY-SS-L-CS,FC-CMH,320,4,316,120,48,35,in stock,CMH-01-A
ZCETY-LS-L-RR,FC-MEM,74,9,65,120,48,8,low stock,MEM-58-C
